0.0 0.9999999961538832999999999999999999999999999999999999999999999999999999999999967
0.05 0.6532098729365766999999999999999999999999999999999999999999999999999999999999995
0.1 0.3418729134002357000000000000000000000000000000000000000000000000000000000000002
0.15000000000000002 0.2007017965433996999999999999999999999999999999999999999999999999999999999999997
0.2 0.1327394353009711999999999999999999999999999999999999999999999999999999999999997
0.25 0.09615701688102370000000000000000000000000000000000000000000000000000000000000017
0.30000000000000004 0.07544355678267629999999999999999999999999999999999999999999999999999999999999987
0.35000000000000003 0.05423168911236310000000000000000000000000000000000000000000000000000000000000013
0.4 0.06368376644119439999999999999999999999999999999999999999999999999999999999999955
0.45 0.02376190142824940000000000000000000000000000000000000000000000000000000000000001
0.5 0.08088658186809240000000000000000000000000000000000000000000000000000000000000011
0.55 0.09227732136082430000000000000000000000000000000000000000000000000000000000000053
0.6000000000000001 0.0335583556547449000000000000000000000000000000000000000000000000000000000000001
0.65 0.03371467627984250000000000000000000000000000000000000000000000000000000000000005
0.7000000000000001 0.1042685579216656000000000000000000000000000000000000000000000000000000000000003
0.75 0.1676728092918268999999999999999999999999999999999999999999999999999999999999992
0.8 0.2013910928577368999999999999999999999999999999999999999999999999999999999999999
0.8500000000000001 0.1504956007170696999999999999999999999999999999999999999999999999999999999999998
0.9 0.1479666105777755999999999999999999999999999999999999999999999999999999999999999
0.9500000000000001 0.1148371202495887000000000000000000000000000000000000000000000000000000000000003
1.0 0.06560458450422679999999999999999999999999999999999999999999999999999999999999971
